filepath,label,source_type,frame_index,video_id,frame_count
data/skeletons/while/while (4)_frame_046.jpg,while,red_dot_image,46,while_while (4),
data/skeletons/while/while (4)_frame_047.jpg,while,red_dot_image,47,while_while (4),
data/skeletons/while/while (4)_frame_048.jpg,while,red_dot_image,48,while_while (4),
data/skeletons/while/while (4)_frame_049.jpg,while,red_dot_image,49,while_while (4),
data/skeletons/while/while (4)_frame_050.jpg,while,red_dot_image,50,while_while (4),
data/skeletons/while/while (4)_frame_051.jpg,while,red_dot_image,51,while_while (4),
data/skeletons/while/while (4)_frame_052.jpg,while,red_dot_image,52,while_while (4),
data/skeletons/while/while (4)_frame_053.jpg,while,red_dot_image,53,while_while (4),
data/skeletons/while/while (4)_frame_054.jpg,while,red_dot_image,54,while_while (4),
data/landmarks/while/while (5).npy,while,landmark_vector,,while_while (5),29
data/skeletons/while/while (5)_frame_000.jpg,while,red_dot_image,0,while_while (5),
data/skeletons/while/while (5)_frame_001.jpg,while,red_dot_image,1,while_while (5),
data/skeletons/while/while (5)_frame_002.jpg,while,red_dot_image,2,while_while (5),
data/skeletons/while/while (5)_frame_003.jpg,while,red_dot_image,3,while_while (5),
data/skeletons/while/while (5)_frame_004.jpg,while,red_dot_image,4,while_while (5),
data/skeletons/while/while (5)_frame_005.jpg,while,red_dot_image,5,while_while (5),
data/skeletons/while/while (5)_frame_006.jpg,while,red_dot_image,6,while_while (5),
data/skeletons/while/while (5)_frame_007.jpg,while,red_dot_image,7,while_while (5),
data/skeletons/while/while (5)_frame_008.jpg,while,red_dot_image,8,while_while (5),
data/skeletons/while/while (5)_frame_009.jpg,while,red_dot_image,9,while_while (5),
data/skeletons/while/while (5)_frame_010.jpg,while,red_dot_image,10,while_while (5),
data/skeletons/while/while (5)_frame_011.jpg,while,red_dot_image,11,while_while (5),
data/skeletons/while/while (5)_frame_012.jpg,while,red_dot_image,12,while_while (5),
data/skeletons/while/while (5)_frame_013.jpg,while,red_dot_image,13,while_while (5),
data/skeletons/while/while (5)_frame_014.jpg,while,red_dot_image,14,while_while (5),
data/skeletons/while/while (5)_frame_015.jpg,while,red_dot_image,15,while_while (5),
data/skeletons/while/while (5)_frame_016.jpg,while,red_dot_image,16,while_while (5),
data/skeletons/while/while (5)_frame_017.jpg,while,red_dot_image,17,while_while (5),
data/skeletons/while/while (5)_frame_018.jpg,while,red_dot_image,18,while_while (5),
data/skeletons/while/while (5)_frame_019.jpg,while,red_dot_image,19,while_while (5),
data/skeletons/while/while (5)_frame_020.jpg,while,red_dot_image,20,while_while (5),
data/skeletons/while/while (5)_frame_021.jpg,while,red_dot_image,21,while_while (5),
data/skeletons/while/while (5)_frame_022.jpg,while,red_dot_image,22,while_while (5),
data/skeletons/while/while (5)_frame_023.jpg,while,red_dot_image,23,while_while (5),
data/skeletons/while/while (5)_frame_024.jpg,while,red_dot_image,24,while_while (5),
data/skeletons/while/while (5)_frame_025.jpg,while,red_dot_image,25,while_while (5),
data/skeletons/while/while (5)_frame_026.jpg,while,red_dot_image,26,while_while (5),
data/skeletons/while/while (5)_frame_027.jpg,while,red_dot_image,27,while_while (5),
data/skeletons/while/while (5)_frame_028.jpg,while,red_dot_image,28,while_while (5),
data/landmarks/while/while (6).npy,while,landmark_vector,,while_while (6),31
data/skeletons/while/while (6)_frame_000.jpg,while,red_dot_image,0,while_while (6),
data/skeletons/while/while (6)_frame_001.jpg,while,red_dot_image,1,while_while (6),
data/skeletons/while/while (6)_frame_002.jpg,while,red_dot_image,2,while_while (6),
data/skeletons/while/while (6)_frame_003.jpg,while,red_dot_image,3,while_while (6),
data/skeletons/while/while (6)_frame_004.jpg,while,red_dot_image,4,while_while (6),
data/skeletons/while/while (6)_frame_005.jpg,while,red_dot_image,5,while_while (6),
data/skeletons/while/while (6)_frame_006.jpg,while,red_dot_image,6,while_while (6),
data/skeletons/while/while (6)_frame_007.jpg,while,red_dot_image,7,while_while (6),
data/skeletons/while/while (6)_frame_008.jpg,while,red_dot_image,8,while_while (6),
data/skeletons/while/while (6)_frame_009.jpg,while,red_dot_image,9,while_while (6),
data/skeletons/while/while (6)_frame_010.jpg,while,red_dot_image,10,while_while (6),
data/skeletons/while/while (6)_frame_011.jpg,while,red_dot_image,11,while_while (6),
data/skeletons/while/while (6)_frame_012.jpg,while,red_dot_image,12,while_while (6),
data/skeletons/while/while (6)_frame_013.jpg,while,red_dot_image,13,while_while (6),
data/skeletons/while/while (6)_frame_014.jpg,while,red_dot_image,14,while_while (6),
data/skeletons/while/while (6)_frame_015.jpg,while,red_dot_image,15,while_while (6),
data/skeletons/while/while (6)_frame_016.jpg,while,red_dot_image,16,while_while (6),
data/skeletons/while/while (6)_frame_017.jpg,while,red_dot_image,17,while_while (6),
data/skeletons/while/while (6)_frame_018.jpg,while,red_dot_image,18,while_while (6),
data/skeletons/while/while (6)_frame_019.jpg,while,red_dot_image,19,while_while (6),
data/skeletons/while/while (6)_frame_020.jpg,while,red_dot_image,20,while_while (6),
data/skeletons/while/while (6)_frame_021.jpg,while,red_dot_image,21,while_while (6),
data/skeletons/while/while (6)_frame_022.jpg,while,red_dot_image,22,while_while (6),
data/skeletons/while/while (6)_frame_023.jpg,while,red_dot_image,23,while_while (6),
data/skeletons/while/while (6)_frame_024.jpg,while,red_dot_image,24,while_while (6),
data/skeletons/while/while (6)_frame_025.jpg,while,red_dot_image,25,while_while (6),
data/skeletons/while/while (6)_frame_026.jpg,while,red_dot_image,26,while_while (6),
data/skeletons/while/while (6)_frame_027.jpg,while,red_dot_image,27,while_while (6),
data/skeletons/while/while (6)_frame_028.jpg,while,red_dot_image,28,while_while (6),
data/skeletons/while/while (6)_frame_029.jpg,while,red_dot_image,29,while_while (6),
data/skeletons/while/while (6)_frame_030.jpg,while,red_dot_image,30,while_while (6),
data/landmarks/will/will (1).npy,will,landmark_vector,,will_will (1),40
data/skeletons/will/will (1)_frame_000.jpg,will,red_dot_image,0,will_will (1),
data/skeletons/will/will (1)_frame_001.jpg,will,red_dot_image,1,will_will (1),
data/skeletons/will/will (1)_frame_002.jpg,will,red_dot_image,2,will_will (1),
data/skeletons/will/will (1)_frame_003.jpg,will,red_dot_image,3,will_will (1),
data/skeletons/will/will (1)_frame_004.jpg,will,red_dot_image,4,will_will (1),
data/skeletons/will/will (1)_frame_005.jpg,will,red_dot_image,5,will_will (1),
data/skeletons/will/will (1)_frame_006.jpg,will,red_dot_image,6,will_will (1),
data/skeletons/will/will (1)_frame_007.jpg,will,red_dot_image,7,will_will (1),
data/skeletons/will/will (1)_frame_008.jpg,will,red_dot_image,8,will_will (1),
data/skeletons/will/will (1)_frame_009.jpg,will,red_dot_image,9,will_will (1),
data/skeletons/will/will (1)_frame_010.jpg,will,red_dot_image,10,will_will (1),
data/skeletons/will/will (1)_frame_011.jpg,will,red_dot_image,11,will_will (1),
data/skeletons/will/will (1)_frame_012.jpg,will,red_dot_image,12,will_will (1),
data/skeletons/will/will (1)_frame_013.jpg,will,red_dot_image,13,will_will (1),
data/skeletons/will/will (1)_frame_014.jpg,will,red_dot_image,14,will_will (1),
data/skeletons/will/will (1)_frame_015.jpg,will,red_dot_image,15,will_will (1),
data/skeletons/will/will (1)_frame_016.jpg,will,red_dot_image,16,will_will (1),
data/skeletons/will/will (1)_frame_017.jpg,will,red_dot_image,17,will_will (1),
data/skeletons/will/will (1)_frame_018.jpg,will,red_dot_image,18,will_will (1),
data/skeletons/will/will (1)_frame_019.jpg,will,red_dot_image,19,will_will (1),
data/skeletons/will/will (1)_frame_020.jpg,will,red_dot_image,20,will_will (1),
data/skeletons/will/will (1)_frame_021.jpg,will,red_dot_image,21,will_will (1),
data/skeletons/will/will (1)_frame_022.jpg,will,red_dot_image,22,will_will (1),
data/skeletons/will/will (1)_frame_023.jpg,will,red_dot_image,23,will_will (1),
data/skeletons/will/will (1)_frame_024.jpg,will,red_dot_image,24,will_will (1),
data/skeletons/will/will (1)_frame_025.jpg,will,red_dot_image,25,will_will (1),
data/skeletons/will/will (1)_frame_026.jpg,will,red_dot_image,26,will_will (1),
data/skeletons/will/will (1)_frame_027.jpg,will,red_dot_image,27,will_will (1),
data/skeletons/will/will (1)_frame_028.jpg,will,red_dot_image,28,will_will (1),
data/skeletons/will/will (1)_frame_029.jpg,will,red_dot_image,29,will_will (1),
data/skeletons/will/will (1)_frame_030.jpg,will,red_dot_image,30,will_will (1),
data/skeletons/will/will (1)_frame_031.jpg,will,red_dot_image,31,will_will (1),
data/skeletons/will/will (1)_frame_032.jpg,will,red_dot_image,32,will_will (1),
data/skeletons/will/will (1)_frame_033.jpg,will,red_dot_image,33,will_will (1),
data/skeletons/will/will (1)_frame_034.jpg,will,red_dot_image,34,will_will (1),
data/skeletons/will/will (1)_frame_035.jpg,will,red_dot_image,35,will_will (1),
data/skeletons/will/will (1)_frame_036.jpg,will,red_dot_image,36,will_will (1),
data/skeletons/will/will (1)_frame_037.jpg,will,red_dot_image,37,will_will (1),
data/skeletons/will/will (1)_frame_038.jpg,will,red_dot_image,38,will_will (1),
data/skeletons/will/will (1)_frame_039.jpg,will,red_dot_image,39,will_will (1),
data/landmarks/will/will (2).npy,will,landmark_vector,,will_will (2),24
data/skeletons/will/will (2)_frame_000.jpg,will,red_dot_image,0,will_will (2),
data/skeletons/will/will (2)_frame_001.jpg,will,red_dot_image,1,will_will (2),
data/skeletons/will/will (2)_frame_002.jpg,will,red_dot_image,2,will_will (2),
data/skeletons/will/will (2)_frame_003.jpg,will,red_dot_image,3,will_will (2),
data/skeletons/will/will (2)_frame_004.jpg,will,red_dot_image,4,will_will (2),
data/skeletons/will/will (2)_frame_005.jpg,will,red_dot_image,5,will_will (2),
data/skeletons/will/will (2)_frame_006.jpg,will,red_dot_image,6,will_will (2),
data/skeletons/will/will (2)_frame_007.jpg,will,red_dot_image,7,will_will (2),
data/skeletons/will/will (2)_frame_008.jpg,will,red_dot_image,8,will_will (2),
data/skeletons/will/will (2)_frame_009.jpg,will,red_dot_image,9,will_will (2),
data/skeletons/will/will (2)_frame_010.jpg,will,red_dot_image,10,will_will (2),
data/skeletons/will/will (2)_frame_011.jpg,will,red_dot_image,11,will_will (2),
data/skeletons/will/will (2)_frame_012.jpg,will,red_dot_image,12,will_will (2),
data/skeletons/will/will (2)_frame_013.jpg,will,red_dot_image,13,will_will (2),
data/skeletons/will/will (2)_frame_014.jpg,will,red_dot_image,14,will_will (2),
data/skeletons/will/will (2)_frame_015.jpg,will,red_dot_image,15,will_will (2),
data/skeletons/will/will (2)_frame_016.jpg,will,red_dot_image,16,will_will (2),
data/skeletons/will/will (2)_frame_017.jpg,will,red_dot_image,17,will_will (2),
data/skeletons/will/will (2)_frame_018.jpg,will,red_dot_image,18,will_will (2),
data/skeletons/will/will (2)_frame_019.jpg,will,red_dot_image,19,will_will (2),
data/skeletons/will/will (2)_frame_020.jpg,will,red_dot_image,20,will_will (2),
data/skeletons/will/will (2)_frame_021.jpg,will,red_dot_image,21,will_will (2),
data/skeletons/will/will (2)_frame_022.jpg,will,red_dot_image,22,will_will (2),
data/skeletons/will/will (2)_frame_023.jpg,will,red_dot_image,23,will_will (2),
data/landmarks/will/will (3).npy,will,landmark_vector,,will_will (3),21
data/skeletons/will/will (3)_frame_000.jpg,will,red_dot_image,0,will_will (3),
data/skeletons/will/will (3)_frame_001.jpg,will,red_dot_image,1,will_will (3),
data/skeletons/will/will (3)_frame_002.jpg,will,red_dot_image,2,will_will (3),
data/skeletons/will/will (3)_frame_003.jpg,will,red_dot_image,3,will_will (3),
data/skeletons/will/will (3)_frame_004.jpg,will,red_dot_image,4,will_will (3),
data/skeletons/will/will (3)_frame_005.jpg,will,red_dot_image,5,will_will (3),
data/skeletons/will/will (3)_frame_006.jpg,will,red_dot_image,6,will_will (3),
data/skeletons/will/will (3)_frame_007.jpg,will,red_dot_image,7,will_will (3),
data/skeletons/will/will (3)_frame_008.jpg,will,red_dot_image,8,will_will (3),
data/skeletons/will/will (3)_frame_009.jpg,will,red_dot_image,9,will_will (3),
data/skeletons/will/will (3)_frame_010.jpg,will,red_dot_image,10,will_will (3),
data/skeletons/will/will (3)_frame_011.jpg,will,red_dot_image,11,will_will (3),
data/skeletons/will/will (3)_frame_012.jpg,will,red_dot_image,12,will_will (3),
data/skeletons/will/will (3)_frame_013.jpg,will,red_dot_image,13,will_will (3),
data/skeletons/will/will (3)_frame_014.jpg,will,red_dot_image,14,will_will (3),
data/skeletons/will/will (3)_frame_015.jpg,will,red_dot_image,15,will_will (3),
data/skeletons/will/will (3)_frame_016.jpg,will,red_dot_image,16,will_will (3),
data/skeletons/will/will (3)_frame_017.jpg,will,red_dot_image,17,will_will (3),
data/skeletons/will/will (3)_frame_018.jpg,will,red_dot_image,18,will_will (3),
data/skeletons/will/will (3)_frame_019.jpg,will,red_dot_image,19,will_will (3),
data/skeletons/will/will (3)_frame_020.jpg,will,red_dot_image,20,will_will (3),
data/landmarks/will/will (4).npy,will,landmark_vector,,will_will (4),34
data/skeletons/will/will (4)_frame_000.jpg,will,red_dot_image,0,will_will (4),
data/skeletons/will/will (4)_frame_001.jpg,will,red_dot_image,1,will_will (4),
data/skeletons/will/will (4)_frame_002.jpg,will,red_dot_image,2,will_will (4),
data/skeletons/will/will (4)_frame_003.jpg,will,red_dot_image,3,will_will (4),
data/skeletons/will/will (4)_frame_004.jpg,will,red_dot_image,4,will_will (4),
data/skeletons/will/will (4)_frame_005.jpg,will,red_dot_image,5,will_will (4),
data/skeletons/will/will (4)_frame_006.jpg,will,red_dot_image,6,will_will (4),
data/skeletons/will/will (4)_frame_007.jpg,will,red_dot_image,7,will_will (4),
data/skeletons/will/will (4)_frame_008.jpg,will,red_dot_image,8,will_will (4),
data/skeletons/will/will (4)_frame_009.jpg,will,red_dot_image,9,will_will (4),
data/skeletons/will/will (4)_frame_010.jpg,will,red_dot_image,10,will_will (4),
data/skeletons/will/will (4)_frame_011.jpg,will,red_dot_image,11,will_will (4),
data/skeletons/will/will (4)_frame_012.jpg,will,red_dot_image,12,will_will (4),
data/skeletons/will/will (4)_frame_013.jpg,will,red_dot_image,13,will_will (4),
data/skeletons/will/will (4)_frame_014.jpg,will,red_dot_image,14,will_will (4),
data/skeletons/will/will (4)_frame_015.jpg,will,red_dot_image,15,will_will (4),
data/skeletons/will/will (4)_frame_016.jpg,will,red_dot_image,16,will_will (4),
data/skeletons/will/will (4)_frame_017.jpg,will,red_dot_image,17,will_will (4),
data/skeletons/will/will (4)_frame_018.jpg,will,red_dot_image,18,will_will (4),
data/skeletons/will/will (4)_frame_019.jpg,will,red_dot_image,19,will_will (4),
data/skeletons/will/will (4)_frame_020.jpg,will,red_dot_image,20,will_will (4),
data/skeletons/will/will (4)_frame_021.jpg,will,red_dot_image,21,will_will (4),
data/skeletons/will/will (4)_frame_022.jpg,will,red_dot_image,22,will_will (4),
data/skeletons/will/will (4)_frame_023.jpg,will,red_dot_image,23,will_will (4),
data/skeletons/will/will (4)_frame_024.jpg,will,red_dot_image,24,will_will (4),
data/skeletons/will/will (4)_frame_025.jpg,will,red_dot_image,25,will_will (4),
data/skeletons/will/will (4)_frame_026.jpg,will,red_dot_image,26,will_will (4),
data/skeletons/will/will (4)_frame_027.jpg,will,red_dot_image,27,will_will (4),
data/skeletons/will/will (4)_frame_028.jpg,will,red_dot_image,28,will_will (4),
data/skeletons/will/will (4)_frame_029.jpg,will,red_dot_image,29,will_will (4),
data/skeletons/will/will (4)_frame_030.jpg,will,red_dot_image,30,will_will (4),
data/skeletons/will/will (4)_frame_031.jpg,will,red_dot_image,31,will_will (4),
data/skeletons/will/will (4)_frame_032.jpg,will,red_dot_image,32,will_will (4),
data/skeletons/will/will (4)_frame_033.jpg,will,red_dot_image,33,will_will (4),
data/landmarks/will/will (5).npy,will,landmark_vector,,will_will (5),58
data/skeletons/will/will (5)_frame_000.jpg,will,red_dot_image,0,will_will (5),
data/skeletons/will/will (5)_frame_001.jpg,will,red_dot_image,1,will_will (5),
data/skeletons/will/will (5)_frame_002.jpg,will,red_dot_image,2,will_will (5),
data/skeletons/will/will (5)_frame_003.jpg,will,red_dot_image,3,will_will (5),
data/skeletons/will/will (5)_frame_004.jpg,will,red_dot_image,4,will_will (5),
data/skeletons/will/will (5)_frame_005.jpg,will,red_dot_image,5,will_will (5),
data/skeletons/will/will (5)_frame_006.jpg,will,red_dot_image,6,will_will (5),
data/skeletons/will/will (5)_frame_007.jpg,will,red_dot_image,7,will_will (5),
data/skeletons/will/will (5)_frame_008.jpg,will,red_dot_image,8,will_will (5),
data/skeletons/will/will (5)_frame_009.jpg,will,red_dot_image,9,will_will (5),
data/skeletons/will/will (5)_frame_010.jpg,will,red_dot_image,10,will_will (5),
data/skeletons/will/will (5)_frame_011.jpg,will,red_dot_image,11,will_will (5),
data/skeletons/will/will (5)_frame_012.jpg,will,red_dot_image,12,will_will (5),
data/skeletons/will/will (5)_frame_013.jpg,will,red_dot_image,13,will_will (5),
data/skeletons/will/will (5)_frame_014.jpg,will,red_dot_image,14,will_will (5),
data/skeletons/will/will (5)_frame_015.jpg,will,red_dot_image,15,will_will (5),
data/skeletons/will/will (5)_frame_016.jpg,will,red_dot_image,16,will_will (5),
data/skeletons/will/will (5)_frame_017.jpg,will,red_dot_image,17,will_will (5),
data/skeletons/will/will (5)_frame_018.jpg,will,red_dot_image,18,will_will (5),
data/skeletons/will/will (5)_frame_019.jpg,will,red_dot_image,19,will_will (5),
data/skeletons/will/will (5)_frame_020.jpg,will,red_dot_image,20,will_will (5),
data/skeletons/will/will (5)_frame_021.jpg,will,red_dot_image,21,will_will (5),
data/skeletons/will/will (5)_frame_022.jpg,will,red_dot_image,22,will_will (5),
data/skeletons/will/will (5)_frame_023.jpg,will,red_dot_image,23,will_will (5),
data/skeletons/will/will (5)_frame_024.jpg,will,red_dot_image,24,will_will (5),
data/skeletons/will/will (5)_frame_025.jpg,will,red_dot_image,25,will_will (5),
data/skeletons/will/will (5)_frame_026.jpg,will,red_dot_image,26,will_will (5),
data/skeletons/will/will (5)_frame_027.jpg,will,red_dot_image,27,will_will (5),
data/skeletons/will/will (5)_frame_028.jpg,will,red_dot_image,28,will_will (5),
data/skeletons/will/will (5)_frame_029.jpg,will,red_dot_image,29,will_will (5),
data/skeletons/will/will (5)_frame_030.jpg,will,red_dot_image,30,will_will (5),
data/skeletons/will/will (5)_frame_031.jpg,will,red_dot_image,31,will_will (5),
data/skeletons/will/will (5)_frame_032.jpg,will,red_dot_image,32,will_will (5),
data/skeletons/will/will (5)_frame_033.jpg,will,red_dot_image,33,will_will (5),
data/skeletons/will/will (5)_frame_034.jpg,will,red_dot_image,34,will_will (5),
data/skeletons/will/will (5)_frame_035.jpg,will,red_dot_image,35,will_will (5),
data/skeletons/will/will (5)_frame_036.jpg,will,red_dot_image,36,will_will (5),
data/skeletons/will/will (5)_frame_037.jpg,will,red_dot_image,37,will_will (5),
data/skeletons/will/will (5)_frame_038.jpg,will,red_dot_image,38,will_will (5),
data/skeletons/will/will (5)_frame_039.jpg,will,red_dot_image,39,will_will (5),
data/skeletons/will/will (5)_frame_040.jpg,will,red_dot_image,40,will_will (5),
data/skeletons/will/will (5)_frame_041.jpg,will,red_dot_image,41,will_will (5),
data/skeletons/will/will (5)_frame_042.jpg,will,red_dot_image,42,will_will (5),
data/skeletons/will/will (5)_frame_043.jpg,will,red_dot_image,43,will_will (5),
data/skeletons/will/will (5)_frame_044.jpg,will,red_dot_image,44,will_will (5),
data/skeletons/will/will (5)_frame_045.jpg,will,red_dot_image,45,will_will (5),
data/skeletons/will/will (5)_frame_046.jpg,will,red_dot_image,46,will_will (5),
data/skeletons/will/will (5)_frame_047.jpg,will,red_dot_image,47,will_will (5),
data/skeletons/will/will (5)_frame_048.jpg,will,red_dot_image,48,will_will (5),
data/skeletons/will/will (5)_frame_049.jpg,will,red_dot_image,49,will_will (5),
data/skeletons/will/will (5)_frame_050.jpg,will,red_dot_image,50,will_will (5),
data/skeletons/will/will (5)_frame_051.jpg,will,red_dot_image,51,will_will (5),
data/skeletons/will/will (5)_frame_052.jpg,will,red_dot_image,52,will_will (5),
data/skeletons/will/will (5)_frame_053.jpg,will,red_dot_image,53,will_will (5),
data/skeletons/will/will (5)_frame_054.jpg,will,red_dot_image,54,will_will (5),
data/skeletons/will/will (5)_frame_055.jpg,will,red_dot_image,55,will_will (5),
data/skeletons/will/will (5)_frame_056.jpg,will,red_dot_image,56,will_will (5),
data/skeletons/will/will (5)_frame_057.jpg,will,red_dot_image,57,will_will (5),
data/landmarks/yes/yes (1).npy,yes,landmark_vector,,yes_yes (1),26
data/skeletons/yes/yes (1)_frame_000.jpg,yes,red_dot_image,0,yes_yes (1),
data/skeletons/yes/yes (1)_frame_001.jpg,yes,red_dot_image,1,yes_yes (1),
data/skeletons/yes/yes (1)_frame_002.jpg,yes,red_dot_image,2,yes_yes (1),
data/skeletons/yes/yes (1)_frame_003.jpg,yes,red_dot_image,3,yes_yes (1),
data/skeletons/yes/yes (1)_frame_004.jpg,yes,red_dot_image,4,yes_yes (1),
data/skeletons/yes/yes (1)_frame_005.jpg,yes,red_dot_image,5,yes_yes (1),
data/skeletons/yes/yes (1)_frame_006.jpg,yes,red_dot_image,6,yes_yes (1),
data/skeletons/yes/yes (1)_frame_007.jpg,yes,red_dot_image,7,yes_yes (1),
data/skeletons/yes/yes (1)_frame_008.jpg,yes,red_dot_image,8,yes_yes (1),
data/skeletons/yes/yes (1)_frame_009.jpg,yes,red_dot_image,9,yes_yes (1),
data/skeletons/yes/yes (1)_frame_010.jpg,yes,red_dot_image,10,yes_yes (1),
data/skeletons/yes/yes (1)_frame_011.jpg,yes,red_dot_image,11,yes_yes (1),
data/skeletons/yes/yes (1)_frame_012.jpg,yes,red_dot_image,12,yes_yes (1),
data/skeletons/yes/yes (1)_frame_013.jpg,yes,red_dot_image,13,yes_yes (1),
data/skeletons/yes/yes (1)_frame_014.jpg,yes,red_dot_image,14,yes_yes (1),
data/skeletons/yes/yes (1)_frame_015.jpg,yes,red_dot_image,15,yes_yes (1),
data/skeletons/yes/yes (1)_frame_016.jpg,yes,red_dot_image,16,yes_yes (1),
data/skeletons/yes/yes (1)_frame_017.jpg,yes,red_dot_image,17,yes_yes (1),
data/skeletons/yes/yes (1)_frame_018.jpg,yes,red_dot_image,18,yes_yes (1),
data/skeletons/yes/yes (1)_frame_019.jpg,yes,red_dot_image,19,yes_yes (1),
data/skeletons/yes/yes (1)_frame_020.jpg,yes,red_dot_image,20,yes_yes (1),
data/skeletons/yes/yes (1)_frame_021.jpg,yes,red_dot_image,21,yes_yes (1),
data/skeletons/yes/yes (1)_frame_022.jpg,yes,red_dot_image,22,yes_yes (1),
data/skeletons/yes/yes (1)_frame_023.jpg,yes,red_dot_image,23,yes_yes (1),
data/skeletons/yes/yes (1)_frame_024.jpg,yes,red_dot_image,24,yes_yes (1),
data/skeletons/yes/yes (1)_frame_025.jpg,yes,red_dot_image,25,yes_yes (1),
data/landmarks/yes/yes (10).npy,yes,landmark_vector,,yes_yes (10),40
data/skeletons/yes/yes (10)_frame_000.jpg,yes,red_dot_image,0,yes_yes (10),
data/skeletons/yes/yes (10)_frame_001.jpg,yes,red_dot_image,1,yes_yes (10),
data/skeletons/yes/yes (10)_frame_002.jpg,yes,red_dot_image,2,yes_yes (10),
data/skeletons/yes/yes (10)_frame_003.jpg,yes,red_dot_image,3,yes_yes (10),
data/skeletons/yes/yes (10)_frame_004.jpg,yes,red_dot_image,4,yes_yes (10),
data/skeletons/yes/yes (10)_frame_005.jpg,yes,red_dot_image,5,yes_yes (10),
data/skeletons/yes/yes (10)_frame_006.jpg,yes,red_dot_image,6,yes_yes (10),
data/skeletons/yes/yes (10)_frame_007.jpg,yes,red_dot_image,7,yes_yes (10),
data/skeletons/yes/yes (10)_frame_008.jpg,yes,red_dot_image,8,yes_yes (10),
data/skeletons/yes/yes (10)_frame_009.jpg,yes,red_dot_image,9,yes_yes (10),
data/skeletons/yes/yes (10)_frame_010.jpg,yes,red_dot_image,10,yes_yes (10),
data/skeletons/yes/yes (10)_frame_011.jpg,yes,red_dot_image,11,yes_yes (10),
data/skeletons/yes/yes (10)_frame_012.jpg,yes,red_dot_image,12,yes_yes (10),
data/skeletons/yes/yes (10)_frame_013.jpg,yes,red_dot_image,13,yes_yes (10),
data/skeletons/yes/yes (10)_frame_014.jpg,yes,red_dot_image,14,yes_yes (10),
data/skeletons/yes/yes (10)_frame_015.jpg,yes,red_dot_image,15,yes_yes (10),
data/skeletons/yes/yes (10)_frame_016.jpg,yes,red_dot_image,16,yes_yes (10),
data/skeletons/yes/yes (10)_frame_017.jpg,yes,red_dot_image,17,yes_yes (10),
data/skeletons/yes/yes (10)_frame_018.jpg,yes,red_dot_image,18,yes_yes (10),
data/skeletons/yes/yes (10)_frame_019.jpg,yes,red_dot_image,19,yes_yes (10),
data/skeletons/yes/yes (10)_frame_020.jpg,yes,red_dot_image,20,yes_yes (10),
data/skeletons/yes/yes (10)_frame_021.jpg,yes,red_dot_image,21,yes_yes (10),
data/skeletons/yes/yes (10)_frame_022.jpg,yes,red_dot_image,22,yes_yes (10),
data/skeletons/yes/yes (10)_frame_023.jpg,yes,red_dot_image,23,yes_yes (10),
data/skeletons/yes/yes (10)_frame_024.jpg,yes,red_dot_image,24,yes_yes (10),
data/skeletons/yes/yes (10)_frame_025.jpg,yes,red_dot_image,25,yes_yes (10),
data/skeletons/yes/yes (10)_frame_026.jpg,yes,red_dot_image,26,yes_yes (10),
data/skeletons/yes/yes (10)_frame_027.jpg,yes,red_dot_image,27,yes_yes (10),
data/skeletons/yes/yes (10)_frame_028.jpg,yes,red_dot_image,28,yes_yes (10),
data/skeletons/yes/yes (10)_frame_029.jpg,yes,red_dot_image,29,yes_yes (10),
data/skeletons/yes/yes (10)_frame_030.jpg,yes,red_dot_image,30,yes_yes (10),
data/skeletons/yes/yes (10)_frame_031.jpg,yes,red_dot_image,31,yes_yes (10),
data/skeletons/yes/yes (10)_frame_032.jpg,yes,red_dot_image,32,yes_yes (10),
data/skeletons/yes/yes (10)_frame_033.jpg,yes,red_dot_image,33,yes_yes (10),
data/skeletons/yes/yes (10)_frame_034.jpg,yes,red_dot_image,34,yes_yes (10),
data/skeletons/yes/yes (10)_frame_035.jpg,yes,red_dot_image,35,yes_yes (10),
data/skeletons/yes/yes (10)_frame_036.jpg,yes,red_dot_image,36,yes_yes (10),
data/skeletons/yes/yes (10)_frame_037.jpg,yes,red_dot_image,37,yes_yes (10),
data/skeletons/yes/yes (10)_frame_038.jpg,yes,red_dot_image,38,yes_yes (10),
data/skeletons/yes/yes (10)_frame_039.jpg,yes,red_dot_image,39,yes_yes (10),
data/landmarks/yes/yes (11).npy,yes,landmark_vector,,yes_yes (11),24
data/skeletons/yes/yes (11)_frame_000.jpg,yes,red_dot_image,0,yes_yes (11),
data/skeletons/yes/yes (11)_frame_001.jpg,yes,red_dot_image,1,yes_yes (11),
data/skeletons/yes/yes (11)_frame_002.jpg,yes,red_dot_image,2,yes_yes (11),
data/skeletons/yes/yes (11)_frame_003.jpg,yes,red_dot_image,3,yes_yes (11),
data/skeletons/yes/yes (11)_frame_004.jpg,yes,red_dot_image,4,yes_yes (11),
data/skeletons/yes/yes (11)_frame_005.jpg,yes,red_dot_image,5,yes_yes (11),
data/skeletons/yes/yes (11)_frame_006.jpg,yes,red_dot_image,6,yes_yes (11),
data/skeletons/yes/yes (11)_frame_007.jpg,yes,red_dot_image,7,yes_yes (11),
data/skeletons/yes/yes (11)_frame_008.jpg,yes,red_dot_image,8,yes_yes (11),
data/skeletons/yes/yes (11)_frame_009.jpg,yes,red_dot_image,9,yes_yes (11),
